_id,ltable_id,rtable_id,ltable_Name,ltable_Sale Price,ltable_Category,ltable_Author,ltable_ISBN10,ltable_Pages,ltable_Publisher,ltable_Language,ltable_Dimensions,ltable_Weight,ltable_Rating,rtable_Name,rtable_Sale Price,rtable_Category,rtable_Author,rtable_ISBN10,rtable_Pages,rtable_Publisher,rtable_Language,rtable_Dimensions,rtable_Weight,rtable_Rating
1186,2015,1411,Jack & Jill Alex Cross,8.0,"Books > Mystery, Thriller & Suspense > Mystery",James Patterson,446604801,480.0,Vision; Reissue edition ,English,4.2 x 1.2 x 6.8 inches,8.8 ounces,4.5,"Alex Cross, Run",14.98,"Books > Literature & Fiction > Fiction > Mysteries, Thrillers & Suspense > Thrillers & Suspense > Suspense",James Patterson,161969817X,,Hachette Audio,English,,,
1187,2015,1683,Jack & Jill Alex Cross,8.0,"Books > Mystery, Thriller & Suspense > Mystery",James Patterson,446604801,480.0,Vision; Reissue edition ,English,4.2 x 1.2 x 6.8 inches,8.8 ounces,4.5,Alex Cross,13.25,"Books > Literature & Fiction > Fiction > Mysteries, Thrillers & Suspense > Thrillers & Suspense > Suspense",James Patterson,552353X,432.0,Grand Central Publishing,English,8.00 x 5.25 x 1.25 Inches (US),,
1188,2015,1789,Jack & Jill Alex Cross,8.0,"Books > Mystery, Thriller & Suspense > Mystery",James Patterson,446604801,480.0,Vision; Reissue edition ,English,4.2 x 1.2 x 6.8 inches,8.8 ounces,4.5,"Kiss the Girls (Alex Cross, No. 2)",7.21,"Books > Literature & Fiction > Fiction > Mysteries, Thrillers & Suspense > Thrillers & Suspense > Suspense > Best seller ranking: > # > 6251 >  > in > Books > # > 527 >  > in > Books > Literature & Fiction > # > 79 >  > in > Books > Literature & Fiction > Mystery & Suspense",James Patterson,6601241,496.0,Grand Central Pub Mass Market,English,7.00 x 4.50 x 1.25 Inches,,5.0
1189,2015,1927,Jack & Jill Alex Cross,8.0,"Books > Mystery, Thriller & Suspense > Mystery",James Patterson,446604801,480.0,Vision; Reissue edition ,English,4.2 x 1.2 x 6.8 inches,8.8 ounces,4.5,Jack & Jill,8.0,"Books > Literature & Fiction > Fiction > Mysteries, Thrillers & Suspense > Mystery & Detective > Police Procedural > Best seller ranking: > # > 5611 >  > in > Books > # > 40 >  > in > Books > Mystery & Suspense > # > 3 >  > in > Books > Mystery & Suspense > Police Procedural",James Patterson,6604808,480.0,VisionGrand Central Publishing,English,6.75 x 4.25 x 1.00 Inches (US),,
1190,2015,2086,Jack & Jill Alex Cross,8.0,"Books > Mystery, Thriller & Suspense > Mystery",James Patterson,446604801,480.0,Vision; Reissue edition ,English,4.2 x 1.2 x 6.8 inches,8.8 ounces,4.5,"Mary, Mary (Alex Cross Novels)",7.1,"Books > Literature & Fiction > Fiction > Mysteries, Thrillers & Suspense > Mystery & Detective > General > Best seller ranking: > # > 7967 >  > in > Books > # > 717 >  > in > Books > Literature & Fiction > # > 103 >  > in > Books > Literature & Fiction > Mystery & Suspense",James Patterson,6619039,435.0,Grand Central Pub Mass Market,English,7.50 x 4.25 x 1.25 Inches,,
1191,2026,634,The Invasion of the Tearling,8.98,Books > Science Fiction & Fantasy > Fantasy,Erika Johansen,006229041X,544.0,Harper Paperbacks; Reprint edition ,English,5.3 x 0.9 x 8 inches,12 ounces,4.4,The Fate of the Tearling,15.07,Books > Literature & Fiction > Fiction > Literary,"Johansen, Erika",229042X,478.0,HarperCollins,English,9.25 x 6.25 x 1.75 Inches,,
1193,2027,533,"Day Shift A Novel of Midnight, Texas",8.99,Books > Literature & Fiction > Action & Adventure,Charlaine Harris,425263207,400.0,Ace ,English,4.2 x 1 x 7.5 inches,7.2 ounces,4.6,Day Shift,8.99,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Fantasy > Paranormal,Charlaine Harris,5263205,400.0,AcePenguin Publishing Group,English,7.56 x 4.25 x 1.00 Inches (US),,
1194,2037,506,Dune Boxed Set Paperback ,99.95,Books > Literature & Fiction > Classics,Frank Herbert,441966918,2604.0,Ace Books; Rei Boxed edition ,English,11.6 x 9.1 x 6.7 inches,4 pounds,4.7,Dune (Paperback),16.47,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Fantasy > General,"Herbert, Frank",340960191,,Hodder &amp;amp; Stoughton General Division,,,,
1195,2038,2124,"Crimson Death Anita Blake, Vampire Hunter",7.99,Books > Literature & Fiction > Genre Fiction,Laurell K. Hamilton,110198774X,720.0,Berkley; Reprint edition ,English,4.2 x 1.5 x 6.8 inches,11.2 ounces,3.9,Crimson Death,21.97,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Fantasy > Paranormal,Laurell K. Hamilton,1987733,720.0,BerkleyPenguin Publishing Group,English,9.31 x 6.25 x 2.25 Inches (US),,
1198,2069,344,William Shakespeare's Star Wars Trilogy,28.91,Books > Science Fiction & Fantasy > Science Fiction,Ian Doescher,1594747911,520.0,Quirk Books; Media Tie In edition ,English,6 x 2.5 x 8.6 inches,2.4 pounds,4.8,William Shakespeare's Star Wars Trilogy,28.91,Books > Literature & Fiction > Fiction > Media Tie-Ins > Best seller ranking: > # > 10021 >  > in > Books > # > 938 >  > in > Books > Literature & Fiction > # > 60 >  > in > Books > Literature & Fiction > Science Fiction,"Doescher, Ian",474791X,520.0,Random House Inc,English,8.75 x 6.00 x 2.75 Inches,,
1201,2070,830,"Dead Beat The Dresden Files, Book 7",8.01,"Books > Mystery, Thriller & Suspense > Mystery",Jim Butcher,045146091X,528.0,Roc; English Language edition ,English,7.4 x 4.3 x 1.2 inches,8.8 ounces,4.7,Dead Beat,8.01,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Fantasy > Paranormal,Jim Butcher,045146091X,528.0,RocPenguin Publishing Group,English,7.56 x 4.25 x 1.13 Inches (US),,
1202,2073,2156,The Five People You Meet In Heaven Hardcover ,3.85,Books > Humor & Entertainment > Humor,Mitch Albom,9.78E+12,208.0,Hachette Books; 1 edition ,English,5.5 x 0.8 x 7.5 inches,9.6 ounces,4.6,The Five People You Meet in Heaven,8.88,Books > Literature & Fiction > Fiction > Visionary & Metaphysical > Best seller ranking: > # > 2651 >  > in > Books > # > 18 >  > in > Books > Miscellaneous,Mitch Albom,1308582,208.0,Hachette Books,English,,,4.5
1205,2083,916,The Dragonriders of Pern,15.1,Books > Science Fiction & Fantasy > Fantasy,Anne McCaffrey,345340248,864.0,Del Rey; Reprint edition ,English,6.1 x 1.8 x 9.2 inches,1.8 pounds,4.7,Dragonriders of Pern,15.1,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Fantasy > General,"McCaffrey, Anne",5340242,832.0,Random House Inc,English,6.25 x 9.25 x 1.25 Inches,,5.0
1206,2089,508,Odd Thomas,9.64,Books > Literature & Fiction > Genre Fiction,Dean Koontz,9.78E+12,480.0,Bantam; Reprint edition ,English,4.2 x 1.1 x 7.5 inches,6.4 ounces,4.5,ODD THOMAS,9.64,"Books > Literature & Fiction > Fiction > Mysteries, Thrillers & Suspense > Thrillers & Suspense > General > Best seller ranking: > # > 2812 >  > in > Books > # > 12 >  > in > Books > Mystery & Suspense > # > 6 >  > in > Books > Mystery & Suspense > Thrillers","KOONTZ, DEAN",5533422,480.0,Random House,English,7.50 x 4.75 x 1.25 Inches,,4.0
1208,2094,1012,Echo Park A Harry Bosch Novel,9.0,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",Michael Connelly,1455550728,448.0,Grand Central Publishing; Reissue edition ,English,4.2 x 1.2 x 7.5 inches,8.8 ounces,4.6,Echo Park,9.94,"Books > Literature & Fiction > Fiction > Mysteries, Thrillers & Suspense > Thrillers & Suspense > Suspense",Michael Connelly,5550720,448.0,Grand Central Publishing,English,7.50 x 4.25 x 1.25 Inches (US),,
1210,2105,1186,Star Wars,7.7,Books > Literature & Fiction > Action & Adventure,Paul S. Kemp,345511395,352.0,Del Rey; Reprint edition ,English,4.2 x 1 x 6.9 inches,5.6 ounces,4.1,STAR WARS,7.99,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Science Fiction > Space Opera > Best seller ranking: > # > 4640 >  > in > Books > # > 362 >  > in > Books > Literature & Fiction > # > 23 >  > in > Books > Literature & Fiction > Science Fiction,"KEMP, PAUL S.",5511393,352.0,Random House,English,7.00 x 4.25 x 1.00 Inches,,5.0
1211,2108,1604,Glory in Death Mass Market Paperback ,6.94,"Books > Mystery, Thriller & Suspense > Mystery",J. D. Robb,425150984,320.0,Berkley; Reissue edition ,English,4.2 x 0.9 x 6.8 inches,4 ounces,4.6,Midnight in Death/Interlude in Death (Paperback),15.36,"Books > Literature & Fiction > Fiction > Mysteries, Thrillers & Suspense > Mystery & Detective > General","Robb, J. D.",749957581,,"Little, Brown Book Group",,,,
1212,2108,2319,Glory in Death Mass Market Paperback ,6.94,"Books > Mystery, Thriller & Suspense > Mystery",J. D. Robb,425150984,320.0,Berkley; Reissue edition ,English,4.2 x 0.9 x 6.8 inches,4 ounces,4.6,Haunted in Death/Eternity in Death (Paperback),16.51,"Books > Literature & Fiction > Fiction > Mysteries, Thrillers & Suspense > Mystery & Detective > General","Robb, J. D.",749958480,320.0,"Little, Brown Book Group",English,0.90 x 5.00 x 7.90 Inches,,
1213,2110,2246,"""C"" Is for Corpse",8.09,"Books > Mystery, Thriller & Suspense > Mystery",Sue Grafton,312939019,320.0,St. Martin's Paperbacks; Reprint edition ,English,4.4 x 0.9 x 6.9 inches,4 ounces,4.5,C Is for Corpse,9.35,"Books > Literature & Fiction > Fiction > Mysteries, Thrillers & Suspense > Mystery & Detective > Women Sleuths > Best seller ranking: > # > 27156 >  > in > Books > # > 334 >  > in > Books > Mystery & Suspense > # > 85 >  > in > Books > Mystery & Suspense > Women Sleuths",Sue Grafton,2939015,320.0,St. Martin's PressSt. Martin's Paperbacks,English,175.51 x 111.00 x 0.89 Millimeters,,
1214,2117,676,Three Plums In One,18.19,"Books > Mystery, Thriller & Suspense > Mystery",Janet Evanovich,743216393,800.0,Scribner ,English,6.1 x 2.1 x 9.2 inches,2.2 pounds,4.6,Three Plums in One,18.19,"Books > Literature & Fiction > Fiction > Mysteries, Thrillers & Suspense > Mystery & Detective > General > Best seller ranking: > # > 139772 >  > in > Books > # > 153 >  > in > Books > Miscellaneous",Janet Evanovich,3216394,800.0,Scribner,English,9.25 x 155.57 x 2.20 Inches (US),,5.0
1216,2128,1778,"Wizard's First Rule Sword of Truth, Book 1",5.63,Books > Literature & Fiction > Action & Adventure,Terry Goodkind,812548051,848.0,Tor Books ,English,4.3 x 1.8 x 6.8 inches,14.4 ounces,4.5,WIZARD'S FIRST RULE,5.63,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Fantasy > Epic,"GOODKIND, TERRY",2548059,848.0,Tor Books,English,7.00 x 4.50 x 2.00 Inches,,
1218,2131,1426,"Memories of Ice The Malazan Book of the Fallen, Book 3",8.98,Books > Literature & Fiction > Action & Adventure,Steven Erikson,765348802,925.0,Tor Fantasy ,English,4.1 x 1.5 x 6.8 inches,14.9 ounces,4.6,Memories of Ice,8.98,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Fantasy > Epic,"Erikson, Steven",5348807,925.0,Tor Books,English,6.75 x 4.25 x 1.50 Inches,,
1219,2133,839,Ender's Game Boxed Set I,15.73,Books > Literature & Fiction > Genre Fiction,Orson Scott Card,765374811,,Tor Science Fiction; Media Tie-In ed. edition ,English,4.2 x 3.5 x 7 inches,14.1 ounces,4.6,Ender's Game Gift Edition,16.14,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Science Fiction > Military,Orson Scott Card,1250174465,256.0,Tom Doherty AssociatesTor Books,English,9.25 x 155.57 x 23.62 Inches (US),,
1220,2133,1538,Ender's Game Boxed Set I,15.73,Books > Literature & Fiction > Genre Fiction,Orson Scott Card,765374811,,Tor Science Fiction; Media Tie-In ed. edition ,English,4.2 x 3.5 x 7 inches,14.1 ounces,4.6,ENDERS GAME,6.09,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Science Fiction > Military > Best seller ranking: > # > 5118 >  > in > Books > # > 421 >  > in > Books > Literature & Fiction > # > 27 >  > in > Books > Literature & Fiction > Science Fiction,"CARD, ORSON SCOTT",2550707,352.0,Tor Books,English,7.00 x 4.25 x 1.00 Inches,,3.9655
1223,2159,972,The Fall of Hyperion Mass Market Paperback ,7.19,Books > Science Fiction & Fantasy > Fantasy,Dan Simmons,553288202,528.0,Spectra ,English,4.2 x 1.1 x 6.8 inches,8.8 ounces,4.3,The Fall of Hyperion,7.19,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Science Fiction > Space Opera,"Simmons, Dan",3288207,528.0,Random House,English,7.00 x 4.00 x 1.00 Inches,,
1224,2164,182,Digital Fortress,8.3,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",Dan Brown,312944926,544.0,St. Martin's Paperbacks ,English,4.4 x 1.4 x 7.6 inches,12 ounces,4.0,DIGITAL FORTRESS,8.3,"Books > Literature & Fiction > Fiction > Mysteries, Thrillers & Suspense > Thrillers & Suspense > Technological > Best seller ranking: > # > 17422 >  > in > Books > # > 28 >  > in > Books > New Releases > # > 26 >  > in > Books > New Releases > New & Noteworthy",Dan Brown,2944926,544.0,St. Martin's PressSt. Martin's Paperbacks,English,191.52 x 112.78 x 38.23 Millimeters,,4.0
1225,2167,2026,Every Last Lie,14.84,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",Mary Kubica,778319989,336.0,Park Row Books ,English,6.4 x 1.2 x 9.5 inches,1.1 pounds,3.4,Every Last Lie,14.84,"Books > Literature & Fiction > Fiction > Mysteries, Thrillers & Suspense > Thrillers & Suspense > General","KUBICA, MARY",778319989,336.0,Harlequin Books,English,10.00 x 7.00 x 1.25 Inches,,
1231,2175,690,"Is It Wrong to Try to Pick Up Girls in a Dungeon?, Vol. 8 - light novel Is It Wrong to Pick Up Girls in a Dungeon?",9.8,Books > Science Fiction & Fantasy > Fantasy,Fujino Omori,316394181,400.0,Yen On; Translation edition ,English,5.5 x 1 x 8.2 inches,13.4 ounces,4.3,Is It Wrong to Try to Pick Up Girls in a Dungeon?,11.97,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Fantasy > General,Fujino Omori,6394173,384.0,Yen PressYen On,English,8.25 x 5.50 x 1.00 Inches (US),,
1235,2175,2182,"Is It Wrong to Try to Pick Up Girls in a Dungeon?, Vol. 8 - light novel Is It Wrong to Pick Up Girls in a Dungeon?",9.8,Books > Science Fiction & Fantasy > Fantasy,Fujino Omori,316394181,400.0,Yen On; Translation edition ,English,5.5 x 1 x 8.2 inches,13.4 ounces,4.3,Is It Wrong to Try to Pick Up Girls in a Dungeon? 8,10.85,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Fantasy > General,Fujino Omori,6394189,400.0,Yen PressYen On,,8.25 x 5.50 x 1.00 Inches (US),,
1236,2177,178,"No Game No Life, Vol. 3 - light novel Paperback ",12.29,Books > Science Fiction & Fantasy > Fantasy,Yuu Kamiya,316385190,208.0,Yen On ,English,5.5 x 0.6 x 8.4 inches,7.8 ounces,4.3,No Game No Life 2,12.29,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Fantasy > General,Yuu Kamiya,6385174,192.0,Yen PressYen On,English,,,
1237,2177,725,"No Game No Life, Vol. 3 - light novel Paperback ",12.29,Books > Science Fiction & Fantasy > Fantasy,Yuu Kamiya,316385190,208.0,Yen On ,English,5.5 x 0.6 x 8.4 inches,7.8 ounces,4.3,No Game No Life 3,12.29,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Fantasy > General,Yuu Kamiya,6385195,208.0,Yen PressYen On,English,,,
1238,2177,2205,"No Game No Life, Vol. 3 - light novel Paperback ",12.29,Books > Science Fiction & Fantasy > Fantasy,Yuu Kamiya,316385190,208.0,Yen On ,English,5.5 x 0.6 x 8.4 inches,7.8 ounces,4.3,No Game No Life,12.71,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Fantasy > General,Yuu Kamiya,316385263,240.0,Yen PressYen On,,,,
1241,2181,10,"Is It Wrong to Try to Pick Up Girls in a Dungeon?, Vol. 2 - light novel Is It Wrong to Pick Up Girls in a Dungeon?",10.56,Books > Literature & Fiction > World Literature,Fujino Omori,316340146,256.0,Yen On ,English,5.5 x 0.8 x 8.2 inches,9.1 ounces,4.8,Is It Wrong to Try to Pick Up Girls in a Dungeon? on the Side 4,11.44,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Fantasy > Humorous,Fujino Omori,316318221,312.0,Yen PressYen On,English,,,
1242,2181,42,"Is It Wrong to Try to Pick Up Girls in a Dungeon?, Vol. 2 - light novel Is It Wrong to Pick Up Girls in a Dungeon?",10.56,Books > Literature & Fiction > World Literature,Fujino Omori,316340146,256.0,Yen On ,English,5.5 x 0.8 x 8.2 inches,9.1 ounces,4.8,Is It Wrong to Try to Pick Up Girls in a Dungeon?,13.49,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Fantasy > General,Fujino Omori,031631479X,288.0,Yen PressYen On,,,,
1243,2181,238,"Is It Wrong to Try to Pick Up Girls in a Dungeon?, Vol. 2 - light novel Is It Wrong to Pick Up Girls in a Dungeon?",10.56,Books > Literature & Fiction > World Literature,Fujino Omori,316340146,256.0,Yen On ,English,5.5 x 0.8 x 8.2 inches,9.1 ounces,4.8,Is It Wrong to Try to Pick Up Girls in a Dungeon? On the Side Sword Oratoria 1,11.97,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Fantasy > Humorous,Fujino Omori,6315332,240.0,Yen PressYen On,English,,,
1244,2181,516,"Is It Wrong to Try to Pick Up Girls in a Dungeon?, Vol. 2 - light novel Is It Wrong to Pick Up Girls in a Dungeon?",10.56,Books > Literature & Fiction > World Literature,Fujino Omori,316340146,256.0,Yen On ,English,5.5 x 0.8 x 8.2 inches,9.1 ounces,4.8,Is It Wrong to Try to Pick Up Girls in a Dungeon?,11.97,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Fantasy > Humorous,Fujino Omori,6318160,240.0,Yen PressYen On,English,,,
1245,2181,603,"Is It Wrong to Try to Pick Up Girls in a Dungeon?, Vol. 2 - light novel Is It Wrong to Pick Up Girls in a Dungeon?",10.56,Books > Literature & Fiction > World Literature,Fujino Omori,316340146,256.0,Yen On ,English,5.5 x 0.8 x 8.2 inches,9.1 ounces,4.8,Is It Wrong to Try to Pick Up Girls in a Dungeon? 6,11.97,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Fantasy > General,Fujino Omori,6394168,272.0,Yen PressYen On,English,,,
1247,2181,1254,"Is It Wrong to Try to Pick Up Girls in a Dungeon?, Vol. 2 - light novel Is It Wrong to Pick Up Girls in a Dungeon?",10.56,Books > Literature & Fiction > World Literature,Fujino Omori,316340146,256.0,Yen On ,English,5.5 x 0.8 x 8.2 inches,9.1 ounces,4.8,Is It Wrong to Try to Pick Up Girls in a Dungeon? On the Side,10.85,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Fantasy > Humorous,Fujino Omori,6318181,256.0,Yen PressYen On,,,,
1248,2181,1428,"Is It Wrong to Try to Pick Up Girls in a Dungeon?, Vol. 2 - light novel Is It Wrong to Pick Up Girls in a Dungeon?",10.56,Books > Literature & Fiction > World Literature,Fujino Omori,316340146,256.0,Yen On ,English,5.5 x 0.8 x 8.2 inches,9.1 ounces,4.8,Is It Wrong to Try to Pick Up Girls in a Dungeon?,11.97,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Fantasy > General,Fujino Omori,316442453,304.0,Yen PressYen On,English,,,
1249,2181,1489,"Is It Wrong to Try to Pick Up Girls in a Dungeon?, Vol. 2 - light novel Is It Wrong to Pick Up Girls in a Dungeon?",10.56,Books > Literature & Fiction > World Literature,Fujino Omori,316340146,256.0,Yen On ,English,5.5 x 0.8 x 8.2 inches,9.1 ounces,4.8,Is It Wrong to Try to Pick Up Girls in a Dungeon?,11.97,Books > Literature & Fiction > Fiction > Science Fiction & Fantasy > Fantasy > General,Fujino Omori,316562645,272.0,Yen PressYen On,English,,,5.0
1251,2188,166,Chaos,7.48,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",Patricia Cornwell,62436708,480.0,William Morrow; Reprint edition ,English,4.2 x 1.1 x 7.5 inches,9.6 ounces,3.5,CHAOS,7.48,"Books > Literature & Fiction > Fiction > Mysteries, Thrillers & Suspense > Mystery & Detective > Women Sleuths","CORNWELL, PATRICIA",2436701,480.0,HarperCollins,English,7.50 x 4.00 x 1.00 Inches,,
