Name,Sale Price,Category,Author,ISBN10,Pages,Publisher,Language,Dimensions,Weight,Rating
"Flight of the Sparrow: A Novel of Early America Paperback – July 1, 2014",$11.83 ,Books > Literature & Fiction > Genre Fiction,Amy Belding Brown,451466691,368 pages,"Berkley; 1st Edition edition (July 1, 2014)",English,5.4 x 0.8 x 8.2 inches,8 ounces,4.5 out of 5 stars
"Luckiest Cowboy of All: Two full books for the price of one (Happy, Texas) Mass Market Paperback – January 30, 2018",$6.77 ,Books > Literature & Fiction > Women's Fiction,Carolyn Brown,1455597503,688 pages,"Forever; Forever Special Release edition (January 30, 2018)",English,4.2 x 1.4 x 6.8 inches,10.6 ounces,4.6 out of 5 stars
"A Whole New Light Paperback – July 1, 1992",$6.75 ,Books > Literature & Fiction > Women's Fiction,Sandra Brown,055329783X,256 pages,"Bantam; Reissue edition (July 1, 1992)",English,4.2 x 0.5 x 6.8 inches,4.8 ounces,3.8 out of 5 stars
"The Next Always (The Inn Boonsboro Trilogy) Mass Market Paperback – April 29, 2014",$6.19 ,Books > Literature & Fiction > Women's Fiction,Nora Roberts,515151491,336 pages,"Berkley; Reprint edition (April 29, 2014)",English,4.2 x 0.9 x 6.8 inches,5.6 ounces,4.5 out of 5 stars
"An Echo in the Darkness (Mark of the Lion #2) Paperback – March 1, 1998",$12.43 ,Books > Christian Books & Bibles > Literature & Fiction,Francine Rivers,842313079,461 pages,"Tyndale House Publishers, Inc.; Anniversary edition (March 1, 1998)",English,5.9 x 1.3 x 8.8 inches,1.1 pounds,4.8 out of 5 stars
"George Stella's Livin' Low Carb: Family Recipes Stella Style Paperback – January 1, 2005",$9.75 ,"Books > Cookbooks, Food & Wine > Special Diet",George Stella,743269977,272 pages,"Simon & Schuster; First Edition edition (January 1, 2005)",English,7.4 x 0.7 x 9.1 inches,1.2 pounds,4.4 out of 5 stars
"Where Shadows Meet: A Romantic Suspense Novel Paperback – April 10, 2018",$9.07 ,Books > Christian Books & Bibles > Literature & Fiction,Colleen Coble,785216650,336 pages,"Thomas Nelson (April 10, 2018)",English,,1.1 pounds,
"Before I Knew (The Cabots) Paperback – August 22, 2017",$6.39 ,Books > Literature & Fiction > Genre Fiction,Jamie Beck,1477824448,352 pages,"Montlake Romance (August 22, 2017)",English,5.5 x 1 x 8.2 inches,12 ounces,4.1 out of 5 stars
"Boss Lady (Volume 1) Paperback – January 23, 2018",$12.99 ,Books > Romance > Romantic Suspense,Victoria Quinn,197915807X,338 pages,"CreateSpace Independent Publishing Platform (January 23, 2018)",English,5 x 0.8 x 8 inches,15.5 ounces,4.9 out of 5 stars
"Escapade Mass Market Paperback – August 28, 2018",$7.99 ,Books > Romance > Contemporary,Diana Palmer,1335017879,384 pages,"HQN (August 28, 2018)",English,4.2 x 0.8 x 6.6 inches,5.8 ounces,
"As You Wish (A Summerhouse Novel) Hardcover – March 6, 2018",$16.88 ,Books > Literature & Fiction > Women's Fiction,Jude Deveraux,778307611,416 pages,"MIRA (March 6, 2018)",English,6.1 x 1.4 x 9.2 inches,1.2 pounds,4.5 out of 5 stars
"Beautiful Burn: A Novel (The Maddox Brothers Book 4) Paperback – January 31, 2016",$14.99 ,Books > Romance > New Adult & College,Jamie McGuire,1512284130,251 pages,"CreateSpace Independent Publishing; First edition (January 31, 2016)",English,5.5 x 0.8 x 8.5 inches,12.6 ounces,4.5 out of 5 stars
"Spinning the Moon Paperback – September 6, 2016",$10.87 ,Books > Literature & Fiction > Genre Fiction,Karen White,1101989513,640 pages,"Berkley (September 6, 2016)",English,5.4 x 1.4 x 8.2 inches,1.1 pounds,4.4 out of 5 stars
"In the Shadow of Denali (The Heart of Alaska) Paperback – January 3, 2017",$7.13 ,Books > Christian Books & Bibles > Literature & Fiction,Kimberley Woodhouse,764219235,320 pages,"Bethany House Publishers (January 3, 2017)",English,5.5 x 0.8 x 8.5 inches,9.9 ounces,4.5 out of 5 stars
"The Fire Queen (The Hundredth Queen Series) Paperback – September 26, 2017",$7.38 ,Books > Teen & Young Adult > Science Fiction & Fantasy,Emily R. King,1611097495,286 pages,"Skyscape (September 26, 2017)",English,5.5 x 1 x 8.2 inches,10.4 ounces,4.5 out of 5 stars
"November 9: A Novel Paperback – November 10, 2015",$8.89 ,Books > Literature & Fiction > United States,Colleen Hoover,1501110349,320 pages,"Atria Books (November 10, 2015)",English,5.3 x 0.9 x 8.2 inches,12.6 ounces,4.8 out of 5 stars
"Too Late Paperback – November 19, 2016",$13.99 ,Books > Romance > Romantic Suspense,C. Hoover,1540324168,394 pages,"CreateSpace Independent Publishing Platform (November 19, 2016)",English,5.5 x 0.9 x 8.5 inches,1.2 pounds,4.4 out of 5 stars
"The Undomestic Goddess: A Novel Paperback – April 25, 2006",$11.75 ,Books > Literature & Fiction > Women's Fiction,Sophie Kinsella,385338694,400 pages,"Dial Press Trade Paperback; Reprint edition (April 25, 2006)",English,5.5 x 0.8 x 8.2 inches,13.6 ounces,4.2 out of 5 stars
"Shogun (Asian Saga) Mass Market Paperback – September 1, 1986",$6.99 ,Books > Literature & Fiction > Action & Adventure,James Clavell,440178002,1152 pages,"Dell; Reissue edition (September 1, 1986)",English,4.2 x 1.7 x 6.8 inches,1 pounds,4.8 out of 5 stars
"excerpts from the book i'll never write Paperback – October 6, 2017",$10.75 ,Books > Romance,Nadia Nell Starbinski,1549893335,77 pages,"Independently published (October 6, 2017)",English,5 x 0.2 x 8 inches,3.2 ounces,4.6 out of 5 stars
"Beach House for Rent (The Beach House) Hardcover – June 20, 2017",$10.27 ,Books > Literature & Fiction > Genre Fiction,Mary Alice Monroe,150112546X,416 pages,"Gallery Books; First Edition edition (June 20, 2017)",English,6 x 1.2 x 9 inches,1.4 pounds,4.7 out of 5 stars
"Charming Hannah (The Big Sky Series) (Volume 1) Paperback – February 6, 2018",$14.99 ,Books > Romance > Contemporary,Kristen Proby,1633500314,332 pages,"Ampersand Enterprises (February 6, 2018)",English,5 x 0.8 x 8 inches,15.4 ounces,4.3 out of 5 stars
"The Christmas Remedy: An Amish Christmas Romance Hardcover – October 23, 2018",$11.80 ,Books > Christian Books & Bibles > Literature & Fiction,Cindy Woodsmall,735291047,208 pages,"WaterBrook (October 23, 2018)",English,,1.2 pounds,
"Garden Spells (Bantam Discovery) Paperback – April 29, 2008",$12.62 ,Books > Literature & Fiction > Genre Fiction,Sarah Addison Allen,055338483X,320 pages,"Bantam Discovery; Reprint edition (April 29, 2008)",English,5.5 x 0.7 x 8.2 inches,8 ounces,4.5 out of 5 stars
"Confessions of a Shopaholic (Shopaholic, No 1) Paperback – February 6, 2001",$9.89 ,Books > Literature & Fiction > Women's Fiction,Sophie Kinsella,385335482,320 pages,"Dial Press Trade Paperback; Cover Has Some Spots edition (February 6, 2001)",English,5.2 x 0.7 x 8.2 inches,9.6 ounces,3.9 out of 5 stars
"Shadow Keeper (A Shadow Riders Novel) Mass Market Paperback – May 29, 2018",$7.99 ,Books > Romance > Contemporary,Christine Feehan,451490126,416 pages,"Berkley (May 29, 2018)",English,4.2 x 1 x 6.8 inches,7.4 ounces,
"Taming Angelina (The Temptation Saga) Paperback – May 3, 2016",$10.19 ,Books > Literature & Fiction > United States,Helen Hardt,1943893292,204 pages,"Waterhouse Press (May 3, 2016)",English,5.2 x 0.8 x 8.5 inches,8.8 ounces,4.7 out of 5 stars
"The Shell Seekers Paperback – May 12, 2015",$16.99 ,Books > Literature & Fiction > Genre Fiction,Rosamunde Pilcher,1250063787,656 pages,"St. Martin's Griffin; Reissue edition (May 12, 2015)",English,5.4 x 1.2 x 8.3 inches,1.2 pounds,4.7 out of 5 stars
"Only You Paperback – March 10, 2018",$13.49 ,Books > Romance > Contemporary,Melanie Harlow,998310182,316 pages,"MH Publishing LLC (March 10, 2018)",English,5 x 0.7 x 8 inches,14.7 ounces,4.7 out of 5 stars
"Nobody Does It Better (Masters and Mercenaries Book 15) (Volume 15) Paperback – February 20, 2018",$15.99 ,Books > Romance > Contemporary,Lexi Blake,1937608670,394 pages,"DLZ Entertainment, LLC (February 20, 2018)",English,6 x 1 x 9 inches,1.5 pounds,4.6 out of 5 stars
"Born in Shame (Irish Born Trilogy) Paperback – Deckle Edge, December 3, 2013",$13.92 ,Books > Literature & Fiction > Genre Fiction,Nora Roberts,425266117,368 pages,"Berkley; Reprint edition (December 3, 2013)",English,5.6 x 1 x 8.2 inches,13.6 ounces,4.7 out of 5 stars
"After We Collided (The After Series) Paperback – November 25, 2014",$12.97 ,Books > Literature & Fiction > Women's Fiction,Anna Todd,1476792496,688 pages,"Gallery Books (November 25, 2014)",English,5.3 x 1.8 x 8.2 inches,1.2 pounds,4.2 out of 5 stars
"Teasing Annie (The Temptation Saga) Paperback – April 19, 2016",$10.74 ,Books > Literature & Fiction > United States,Helen Hardt,1943893276,224 pages,"Waterhouse Press (April 19, 2016)",English,5.2 x 0.6 x 7.9 inches,8.5 ounces,4.8 out of 5 stars
"Isaiah's Daughter: A Novel of Prophets and Kings Paperback – January 16, 2018",$11.50 ,Books > Christian Books & Bibles > Literature & Fiction,Mesu Andrews,735290253,400 pages,"WaterBrook (January 16, 2018)",English,5.5 x 1 x 8.3 inches,12.8 ounces,4.8 out of 5 stars
"Beckoning Trails Hardcover – June 3, 2011",,Books > Romance > Historical,Emilie Baker Loring,884113515,185 pages,"Amereon Ltd (June 3, 2011)",English,6 x 0.5 x 8.8 inches,9.6 ounces,5.0 out of 5 stars
"One Night: Denied (The One Night Trilogy) Paperback – November 11, 2014",$10.80 ,Books > Literature & Fiction > Women's Fiction,Jodi Ellen Malpas,1455559342,432 pages,"Forever (November 11, 2014)",English,5.2 x 1.1 x 8 inches,12 ounces,4.5 out of 5 stars
"Every Man Dies Alone: A Novel Paperback – March 30, 2010",$13.84 ,Books > Literature & Fiction > World Literature,Hans Fallada,1935554042,544 pages,"Melville House; 1 edition (March 30, 2010)",English,5.5 x 1.4 x 8.3 inches,1.1 pounds,4.6 out of 5 stars
"One Night: Promised (The One Night Trilogy) Paperback – August 5, 2014",$9.09 ,Books > Literature & Fiction > Women's Fiction,Jodi Ellen Malpas,1455559318,416 pages,"Forever (August 5, 2014)",English,5.5 x 1.2 x 8 inches,12 ounces,4.5 out of 5 stars
"Bloodfever: Fever Series Book 2 Mass Market Paperback – August 26, 2008",$7.19 ,Books > Science Fiction & Fantasy > Fantasy,Karen Marie Moning,440240999,368 pages,"Dell (August 26, 2008)",English,4.2 x 1 x 6.9 inches,7.2 ounces,4.6 out of 5 stars
"The Broken Road: A Novel (The Broken Road Series) Hardcover – May 2, 2017",$10.99 ,Books > Christian Books & Bibles > Literature & Fiction,Richard Paul Evans,1501111647,304 pages,"Simon & Schuster (May 2, 2017)",English,5 x 0.9 x 8 inches,13.6 ounces,4.7 out of 5 stars
"The Book of Us: The Journal of Your Love Story in 150 Questions Diary – January 6, 1999",$11.39 ,"Books > Reference > Writing, Research & Publishing Guides",David MarshallKate Marshall,078686477X,,"Hachette Books (February 14, 1999)",English,5.8 x 0.8 x 8.5 inches,8.8 ounces,4.5 out of 5 stars
"Pelican Point: A Hope Harbor Novel Paperback – April 3, 2018",$10.99 ,Books > Christian Books & Bibles > Literature & Fiction,Irene Hannon,800728807,368 pages,"Revell (April 3, 2018)",English,5.5 x 8.5 inches,10.7 ounces,
"Bad to the Bone (The Dogfather) (Volume 5) Paperback – January 20, 2018",$8.99 ,Books > Romance > Contemporary,Roxanne St. Claire,099810938X,364 pages,"South Street Publishing (January 20, 2018)",English,5 x 0.9 x 8 inches,1 pounds,4.9 out of 5 stars
"Before (The After Series) Paperback – December 8, 2015",$8.99 ,Books > Literature & Fiction > Women's Fiction,Anna Todd,1501130706,352 pages,"Gallery Books (December 8, 2015)",English,5.3 x 0.9 x 8.2 inches,10.6 ounces,4.4 out of 5 stars
"Alaska Skies: Brides for Brothers\The Marriage Risk (Midnight Sons) Mass Market Paperback – December 27, 2016",$7.99 ,Books > Literature & Fiction > Genre Fiction,Debbie Macomber,778330176,400 pages,"MIRA; Reissue edition (December 27, 2016)",English,4.2 x 1.1 x 6.6 inches,7 ounces,4.7 out of 5 stars
"Workhouse Angel Hardcover – April 24, 2018",$25.73 ,Books > Literature & Fiction > Genre Fiction,Holly Green,1785035681,400 pages,"Ebury Press (February 1, 2018)",English,5.5 x 1.4 x 8.8 inches,1.2 pounds,
"Story of O: A Novel Paperback – March 26, 2013",$9.59 ,Books > Literature & Fiction > Women's Fiction,Pauline Reage,345545346,240 pages,"Ballantine Books; 2/24/13 edition (March 26, 2013)",English,5.2 x 0.5 x 8 inches,6.4 ounces,3.5 out of 5 stars
"Twilight Hardcover – October 5, 2005",$11.29 ,Books > Teen & Young Adult > Literature & Fiction,Stephenie Meyer,316160172,544 pages,"Little Brown; 1st edition (October 5, 2005)",English,6 x 1.8 x 8.8 inches,1.4 pounds,4.6 out of 5 stars
"Ugly Love: A Novel Paperback – August 5, 2014",$11.14 ,Books > Literature & Fiction > Genre Fiction,Colleen Hoover,1476753180,336 pages,"Atria Books (August 5, 2014)",English,5.3 x 0.9 x 8.2 inches,9.1 ounces,4.7 out of 5 stars
"The Weaver's Daughter: A Regency Romance Novel Paperback – April 10, 2018",$10.99 ,Books > Christian Books & Bibles > Literature & Fiction,Sarah E. Ladd,718011880,368 pages,"Thomas Nelson (April 10, 2018)",English,5.5 x 1 x 8.4 inches,11.2 ounces,
"I Capture the Castle Paperback – April 1, 2003",$9.85 ,Books > Literature & Fiction > Genre Fiction,Dodie Smith,031231616X,343 pages,"St. Martin's Griffin; Reissue edition (April 1, 2003)",English,5.4 x 1 x 8.2 inches,9.6 ounces,4.3 out of 5 stars
"Cowboy Bold (Longhorn Canyon) Mass Market Paperback – May 29, 2018",$7.99 ,Books > Literature & Fiction > Women's Fiction,Carolyn Brown,1538744864,336 pages,"Forever (May 29, 2018)",English,,1.1 pounds,
"The Island: A Novel Mass Market Paperback – May 1, 2012",$7.99 ,Books > Literature & Fiction > Genre Fiction,Elin Hilderbrand,316201170,512 pages,"Reagan Arthur / Little, Brown; Reprint edition (May 1, 2012)",English,4.2 x 1.2 x 7 inches,8 ounces,4.4 out of 5 stars
"The Angry Tide (Poldark) Paperback – Unabridged, June 1, 2008",$11.65 ,Books > Literature & Fiction > Genre Fiction,Winston Graham,330463306,624 pages,"Pan Macmillan; Unabridged edition edition (June 1, 2008)",English,5 x 1.5 x 8 inches,14.9 ounces,4.7 out of 5 stars
"I've Got Your Number: A Novel Paperback – April 23, 2013",$13.47 ,Books > Literature & Fiction > Women's Fiction,Sophie Kinsella,385342071,448 pages,"Dial Press Trade Paperback; Reprint edition (April 23, 2013)",English,5.2 x 0.9 x 8 inches,12 ounces,4.4 out of 5 stars
"Blue Dahlia (In the Garden, Book 1) Mass Market Paperback – October 26, 2004",$5.98 ,Books > Literature & Fiction > Women's Fiction,Nora Roberts,051513855X,384 pages,Berkley; First Paperback Edition edition (October 2004),English,4.1 x 1 x 6.8 inches,6.4 ounces,4.7 out of 5 stars
"Nora Roberts Chesapeake Bay CD Collection: Sea Swept, Rising Tides, Inner Harbor, Chesapeake Blue (Chesapeake Bay Series) Audio CD – Abridged, Audiobook, CD",$14.99 ,Books > Romance > Romantic Suspense,Nora Roberts,1511335645,,"Brilliance Audio; Abridged edition (November 19, 2015)",English,5 x 1.1 x 5.5 inches,10.4 ounces,4.8 out of 5 stars
"Point of Retreat: A Novel (Slammed) Paperback – September 18, 2012",$9.97 ,Books > Literature & Fiction > Genre Fiction,Colleen Hoover,1476715920,320 pages,"Atria Books; Original edition (September 18, 2012)",English,5.3 x 0.9 x 8.2 inches,7.2 ounces,4.7 out of 5 stars
"In the Garden Trilogy Box Set Mass Market Paperback – Box set, October 31, 2006",$20.09 ,Books > Literature & Fiction > Women's Fiction,Nora Roberts,515142360,,"Berkley; Box edition (October 31, 2006)",English,4.2 x 3.2 x 6.9 inches,1.2 pounds,4.7 out of 5 stars
"Getaway: Partners\The Art of Deception Mass Market Paperback – January 30, 2018",$5.98 ,Books > Romance > Contemporary,Nora Roberts,1335005684,496 pages,"Silhouette; Reissue edition (January 30, 2018)",English,4.1 x 1.3 x 6.6 inches,8.5 ounces,
"Slightly South of Simple: A Novel (The Peachtree Bluff Series) Paperback – April 25, 2017",$11.34 ,Books > Literature & Fiction > Genre Fiction,Kristy Woodson Harvey,1501158058,400 pages,"Gallery Books (April 25, 2017)",English,5.3 x 1 x 8.2 inches,11.2 ounces,4.4 out of 5 stars
"Angel Falls: A Novel Mass Market Paperback – January 30, 2001",$5.23 ,Books > Literature & Fiction > Genre Fiction,Kristin Hannah,449006344,400 pages,"Ballantine Books; Reissue edition (January 30, 2001)",English,4.1 x 1.1 x 6.8 inches,7.2 ounces,4.2 out of 5 stars
"Adulterio (Spanish Edition) (Spanish) Paperback – May 26, 2015",$13.93 ,Books > Literature & Fiction > Genre Fiction,Paulo Coelho,1101872233,272 pages,"Vintage Espanol (May 26, 2015)",Spanish,5.2 x 0.8 x 8 inches,9.9 ounces,4.2 out of 5 stars
"Blooming Into Life Paperback – February 23, 2018",$14.99 ,Books > Literature & Fiction > Women's Fiction,Kristie Booker,099982340X,296 pages,"Cricket Press; 1 edition (February 23, 2018)",English,5.2 x 0.7 x 8 inches,14.4 ounces,5.0 out of 5 stars
"A Shade Of Vampire 6: A Gate Of Night (Volume 6) Paperback – March 7, 2014",$12.99 ,Books > Teen & Young Adult > Science Fiction & Fantasy,Bella Forrest,1496169484,276 pages,"CreateSpace Independent Publishing Platform (March 7, 2014)",English,6 x 0.7 x 9 inches,1.1 pounds,4.6 out of 5 stars
"Beautiful Tempest: A Novel (Malory-Anderson Family) Mass Market Paperback – January 30, 2018",$6.77 ,Books > Literature & Fiction > United States,Johanna Lindsey,1501162217,448 pages,"Pocket Books (January 30, 2018)",English,4.1 x 1 x 6.8 inches,5.6 ounces,4.4 out of 5 stars
"Debbie Macomber CD Collection: Susannah's Garden, Back on Blossom Street, Twenty Wishes Audio CD – Abridged, Audiobook, CD",$14.99 ,Books > Romance > Contemporary,Debbie Macomber,1511335661,,"Brilliance Audio; Abridged edition (November 19, 2015)",English,6.5 x 1.1 x 5.5 inches,12 ounces,4.5 out of 5 stars
"Every Thug Needs A Lady Mass Market Paperback – May 1, 2011",$6.99 ,Books > Literature & Fiction > United States,Wahida Clark,758212895,384 pages,"Kensington (May 1, 2011)",English,4.3 x 1 x 6.9 inches,6.4 ounces,4.8 out of 5 stars
"Fast Burn (Body Armor) Mass Market Paperback – March 20, 2018",$7.99 ,Books > Romance > Contemporary,Lori Foster,037378998X,384 pages,"HQN (March 20, 2018)",English,4.1 x 1 x 6.6 inches,6.6 ounces,
"Claim Me, Cowboy (Copper Ridge) Mass Market Paperback – April 3, 2018",$5.25 ,Books > Literature & Fiction > Genre Fiction,Maisey Yates,1335971416,224 pages,"Harlequin Desire (April 3, 2018)",English,4.1 x 0.6 x 6.6 inches,3.8 ounces,
"Shattered (Addicted Trilogy) (Volume 2) Paperback – June 15, 2015",$12.38 ,Books > Romance > Contemporary,S. Nelson,1514347709,308 pages,"CreateSpace Independent Publishing Platform; 1 edition (June 15, 2015)",English,6 x 0.8 x 9 inches,1.2 pounds,4.3 out of 5 stars
