Name,Sale Price,Category,Author,ISBN10,Pages,Publisher,Language,Dimensions,Weight,Rating
The Grossery Gang - Pizza Face Saves the Day,$3.75 ,Books > Children's & Kids' Books > Children's Comic Books & Graphic Novels > General,Sizzle Press,1499806787,48,little bee booksBuzzPop,English,,,
Hamster and Cheese,$6.95 ,Books > Children's & Kids' Books > Children's Comic Books & Graphic Novels > General,"Yue, StephanieVenable, Colleen AF",761354794,46,Lerner Pub Group,English,7.25 x 7.50 x 0.25 Inches,,
Looney Tunes Greatest Hits 3: Beep Beep!,$11.33 ,Books > Children's Books > Children's Comic Books & Graphic Novels > General,Warner Bros. Entertainment Inc.,140127160X,138,Dc Comics,,7.00 x 10.50 x 0.50 Inches,,
Bunny vs. Monkey 2,$7.99 ,Books > Children's & Kids' Books > Children's Humor Books,"Smart, Jamie",8149108,63,Scholastic,English,9.00 x 6.00 x 0.25 Inches,,
POKEMON ADVENTURES VOL 2,$8.70 ,Books > Children's Books > Children's Comic Books & Graphic Novels > General,Hidenori Kusaka,1530559,200,VIZ MediaVIZ Media - Children's,English,127.00 x 7.50 x 20.32 Millimeters,,
W.I.T.C.H 6,$10.38 ,Books > Children's & Kids' Books > Children's Comic Books & Graphic Novels > Fantasy,Disney,316477079,256,Yen PressJY,English,,,
Dragonbreath #7 : When Fairies Go Bad,$12.13 ,"Books > Children's & Kids' Books > Children's Animal Books > Dragons, Unicorns & Mythical Creatures","Vernon, Ursula",3736781,201,Penguin Group USA,English,5.75 x 8.00 x 0.75 Inches,,
The Smurfs Christmas,$3.64 ,Books > Children's Books > Children's Comic Books & Graphic Novels > General,Peyo,7074519,55,Papercutz,English,6.75 x 9.25 x 0.25 Inches,,
Geronimo Stilton 9: The Weird Book Machine,$9.94 ,Books > Children's & Kids' Books > Children's Humor Books,"Stilton, Geronimo",7072951,50,Papercutz,English,7.00 x 9.25 x 0.25 Inches,,
Archie 1000 Page Mega Comics Digest,$10.30 ,Books > Children's Books > Humor > Best seller ranking: > # > 21101 >  > in > Books > # > 353 >  > in > Books > General,"Archie Comic Publications, Inc.",9889689,1000,Random House Inc,English,4.75 x 6.10 x 1.75 Inches,,
Skylanders: Return of the Dragon King,$11.85 ,Books > Children's Books > Children's Comic Books & Graphic Novels > General,"Rodriguez, David A.Marz, RonBowden, Mike",1402687,80,Random House Distribution childrens,,6.50 x 9.75 x 0.50 Inches,,
Charles M. Schulz' Snoopy,$10.48 ,Books > Children's Books > Children's Comic Books & Graphic Novels > Humorous,Charles M. SchulzJason Cooper,1684151619,96,KaBOOM!BOOM! Studios,English,228.60 x 6.00 x 0.40 Millimeters,,
Golden Compass 2,$9.59 ,Books > Children's & Kids' Books > Children's Action & Adventure Books,"Pullman, Philip",353513X,80,Random House Childrens Books,English,9.00 x 7.00 x 0.25 Inches,,
Le Petit Prince Graphic Novel,$16.94 ,Books > Children's & Kids' Books > Children's Comic Books & Graphic Novels > General,Antoine de Saint-Exupry,744330X,112,Houghton Mifflin HarcourtHMH Books for Young Readers,French,9.25 x 180.98 x 0.53 Inches (US),,
Superman Versus Bizarro,$2.81 ,Books > Children's Books > Action & Adventure,"Mada Design, Inc.Strathearn, Chris",1885163,32,Harpercollins Childrens Books,English,6.25 x 9.25 x 0.25 Inches,,
Earth Before Us 1,$11.17 ,Books > Children's & Kids' Books > Children's Comic Books & Graphic Novels > Historical,Abby Howard,1419723065,128,Harry N. Abrams,English,,,
Tales from a Not-So-Glam TV Star,$13.97 ,Books > Children's Books > Children's Comic Books & Graphic Novels > General,Rachel Rene Russell,1442370203,,Simon &amp; Schuster Audio,English,5.88 x 5.12 x 22.86 Inches (US),,
Wonder Woman at Super Hero High,$14.27 ,Books > Children's & Kids' Books > Children's Action & Adventure Books,"Yee, Lisa",1524751227,,Listening Library,English,6.25 x 5.25 x 1.25 Inches,,
"BIG NATE: THUNKA, THUNKA, THUNKA",$7.38 ,Books > Children's & Kids' Books > Children's Comic Books & Graphic Novels > General > Best seller ranking: > # > 8374 >  > in > Books > # > 400 >  > in > Books > ARCHIVE > # > 105 >  > in > Books > ARCHIVE > Children's Books,"PEIRCE, LINCOLN",9462277,176,Andrews McMeel Pub,English,9.00 x 6.00 x 0.50 Inches,,
Rapunzel's Revenge,$11.68 ,Books > Children's Books > Children's Comic Books & Graphic Novels > General,"Hale, DeanHale, Shannon",9902882,144,Bloomsbury Childrens Books,English,10.75 x 7.50 x 0.50 Inches,,
MARVEL DOODLE BOOK C&A,$7.71 ,Books > Comic Books & Graphic Novels > Superheroes,MARVEL,148478636X,128,Marvel Press,,,,
The Planet Collector,$5.95 ,"Books > Children's & Kids' Books > Mystery, Thriller & Suspense","Vecchio, LucianoSutton, Laurie S.",4291378,76,Capstone Pr Inc,English,5.75 x 8.75 x 0.25 Inches,,
SKYLANDERS: CHAMPIONS,$8.28 ,Books > Children's & Kids' Books > Children's Comic Books & Graphic Novels > General,"MARZ, RON",1402294,80,Random House Distribution childrens,English,6.25 x 9.00 x 0.25 Inches,,
Nate el grande hola! / Big Nate Hello!,$9.84 ,Books > Children's & Kids' Books > Children's Comic Books & Graphic Novels > General,"Peirce, Lincoln",9464431,222,Andrews McMeel Pub,English,6.25 x 8.75 x 0.75 Inches,,
Cleopatra in Space 1,$9.68 ,Books > Children's & Kids' Books > Children's Action & Adventure Books > Best seller ranking: > # > 35702 >  > in > Books > # > 709 >  > in > Books > General,"Maihack, Mike",5528433,167,Scholastic,English,9.00 x 5.75 x 0.75 Inches,,
The Incredible Hulk (Marvel: Incredible Hulk),$4.17 ,Books > Children's & Kids' Books > Media Tie-Ins,Billy Wrecks,7931948,24,Golden Books Pub Co Inc,English,6.75 x 8.50 x 0.25 Inches,,4.5
Reptile Rampage,$2.31 ,Books > Children's Books > Action & Adventure,"Gordon, Steven E.Gordon, Eric A.Turner, Katharine",1885210,32,Harpercollins Childrens Books,English,6.25 x 9.00 x 0.25 Inches,,
Hero Story Collection,$7.99 ,Books > Children's & Kids' Books > Media Tie-Ins,"Bright, J. E./Eliopulos, NickHarper, Benjamin",5872980,158,Random House Childrens Books,English,6.25 x 9.25 x 0.50 Inches,,4.3333
Yo-Kai Watch 7,$9.94 ,Books > Children's & Kids' Books > Children's Comic Books & Graphic Novels > General,Noriyuki Konishi,1592180,192,VIZ MediaVIZ Media - Children's,,190.50 x 127.00 x 15.24 Millimeters,,
Fraggle Rock: Journey to the Everspring,$26.09 ,Books > Children's & Kids' Books > Children's Comic Books & Graphic Novels > General,Kate Leth,8866943,112,Archaia,English,258.76 x 6.62 x 15.24 Millimeters,,
Lucky Luke 57: Legends of the West,$11.80 ,Books > Children's Books > Children's Comic Books & Graphic Novels > General,"Nordmann, PatrickMorris",1849182914,46,Natl Book Network,,10.00 x 12.00 x 0.25 Inches,,
Yo-Kai Watch,$8.05 ,Books > Children's & Kids' Books > Children's Comic Books & Graphic Novels > General,"Esquivel, Eric M.",163140993X,80,Random House Distribution childrens,English,9.25 x 6.25 x 0.25 Inches,,
The Heroes of Olympus 2,$15.11 ,"Books > Children's Books > Science Fiction, Fantasy & Magic",Robert VendittiRick Riordan,4716216,192,Disney-Hyperion,English,,,
Pokemon Black and White Box Set 2,$16.20 ,Books > Children's & Kids' Books > Children's Comic Books & Graphic Novels > General > Best seller ranking: > # > 4980 >  > in > Books > # > 406 >  > in > Books > Literature & Fiction > # > 60 >  > in > Books > Literature & Fiction > Comics & Graphic Novels,Hidenori Kusaka,1577749,504,VIZ MediaVIZ Media - Children's,English,180.98 x 5.62 x 48.26 Millimeters,,4
The Heart of a Warrior,$6.98 ,Books > Children's & Kids' Books > Children's Animal Books > Cats,"Jolley, Dan",1688679,90,Harpercollins Childrens Books,English,7.50 x 5.00 x 0.50 Inches,,
Miraculous Tales of Lady Bug and Cat Noir: Akumatized!,$9.40 ,Books > Children's & Kids' Books > Children's Comic Books & Graphic Novels > Superheroes,"Black, CherylD'andria, Nicole",163229267X,192,Diamond Comic Distributors,,6.00 x 10.00 x 0.25 Inches,,
The Misadventures of Salem Hyde 2,$7.84 ,Books > Children's & Kids' Books > Children's Comic Books & Graphic Novels > General,Frank Cammuso,9710266,96,Harry N. Abrams,English,,,
"SWING IT, SUNNY",$8.60 ,Books > Summer Reading Books > Chapter Books,"HOLM, JENNIFER L.",545741726,224,Scholastic Paperbacks,English,8.00 x 5.50 x 1.00 Inches,,
Big Nate: Revenge of the Cream Puffs,$7.66 ,Books > Children's & Kids' Books > Children's Humor Books,Lincoln Peirce,9462282,184,Andrews &amp; Mcmeel,,6.25 x 9.25 x 0.75 Inches,,
Smurfs 17: The Strange Awakening of Lazy Smurf,$10.99 ,Books > Children's Books > Children's Comic Books & Graphic Novels > General,Peyo,7075109,54,Papercutz,English,6.75 x 9.25 x 0.25 Inches,,
Destination Moon (The Adventures of Tintin) (Hardcover),$18.15 ,Books > Children's Books > Action & Adventure,Herge,1405208155,64,"Egmont Books Ltd, Egmont UK Ltd",English,0.40 x 8.70 x 11.60 Inches,,
Roller Girl,$13.90 ,Books > Children's & Kids' Books > Children's Comic Books & Graphic Novels > General,Victoria Jamieson,5429676,240,Dial BooksPenguin Young Readers Group,English,8.56 x 5.88 x 1.06 Inches (US),,
BIG NATE: SAY GOOD-BYE TO DORK CITY,$9.11 ,Books > Children's & Kids' Books > Children's Comic Books & Graphic Novels > General,"PEIRCE, LINCOLN",9462256,224,Andrews McMeel Pub,English,6.25 x 9.25 x 0.75 Inches,,
BIG NATE OUT LOUD,$7.59 ,Books > Children's & Kids' Books > Children's Humor Books,"PEIRCE, LINCOLN",940718X,224,Andrews McMeel Pub,English,8.75 x 6.00 x 0.75 Inches,,5
Disney Manga: Descendants the Rotten to the Core Trilogy Volume 2,$9.34 ,Books > Children's Books > Children's Comic Books & Graphic Novels > General,Jason Muell,1427856893,80,Tokyopop,English,8.25 x 5.50 x 0.25 Inches,,
Fast As the Flash!,$4.99 ,Books > Children's & Kids' Books > Media Tie-Ins,"Webster, Christy",1524768642,24,Random House Childrens Books,English,9.00 x 6.00 x 0.10 Inches,,
BLACK PANTHER JR NOVEL,$5.94 ,Books > Children's & Kids' Books > Children's Comic Books & Graphic Novels > Superheroes,Jim McCann,316413208,176,"Little, Brown Books for Young Readers",English,,,
Squish 4: Captain Disaster,$6.99 ,Books > Children's & Kids' Books > Children's Humor Books,"Holm, MattHolm, Jennifer L.",5843923,91,Random House Childrens Books,English,5.50 x 7.00 x 0.50 Inches,,
Invader Zim 2,$12.23 ,Books > Comic Books & Graphic Novels > Science Fiction & Fantasy > Fantasy,Jhonen VasquezEric Trueheart,010336X,136,Oni Press,English,258.76 x 6.62 x 0.50 Millimeters,,
Pokemon Adventures 11,$9.42 ,Books > Children's & Kids' Books > Children's Comic Books & Graphic Novels > General,Hidenori Kusaka,1535452,208,VIZ MediaVIZ Media - Children's,English,190.50 x 127.00 x 20.32 Millimeters,,
The Mighty Avengers,$4.83 ,Books > Children's Books > Media Tie-Ins,Courtney Carbone,7976580,24,Golden Books Pub Co Inc,English,6.75 x 8.00 x 0.25 Inches,,
The Graveyard Book 2,$9.57 ,"Books > Children's Books > Science Fiction, Fantasy & Magic","Gaiman, Neil",2194841,164,Harpercollins Childrens Books,English,9.00 x 6.00 x 0.50 Inches,,
"Geronimo Stilton #18: ""First to the Last Place on Earth""",$9.06 ,Books > Children's & Kids' Books > Children's Comic Books & Graphic Novels > General,Geronimo Stilton,162991603X,56,Papercutz,English,9.35 x 6.71 x 0.40 Inches (US),,
Teen Titans Go! 2: Welcome to the Pizza Dome,$11.16 ,Books > Comic Books & Graphic Novels > Superheroes,"Hagan, MerrillFisch, ShollyWolfram, Amy/",1267300,,Dc Comics,,6.75 x 10.25 x 0.25 Inches,,
Chloe #1,$7.48 ,Books > Children's & Kids' Books > Children's Comic Books & Graphic Novels > General,Greg Tessier,162991763X,112,PapercutzCharmz,English,9.05 x 6.12 x 5.97 Inches (US),,
Olivia the Superhero,$2.49 ,Books > Children's & Kids' Books > Children's Comic Books & Graphic Novels > Superheroes,"Spaziante, PatrickEvans, Cordelia",1460555,24,Simon Spotlight,English,203.20 x 203.20 x 0.20 Millimeters,,
Marvel The Avengers: The Ultimate Character Guide,$13.96 ,Seasonal > Avengers > Avengers - Shop all,Alan Cowsill,5430016,232,DKDK Children,English,,,
LEGO NINJAGO GRAPHIC NOV?L #9,$13.50 ,Books > Children's Books > Children's Comic Books & Graphic Novels > General > Best seller ranking: > # > 22292 >  > in > Books > # > 381 >  > in > Books > General,LEGO,1597077070,64,Papercutz,English,6.50 x 9.25 x 0.25 Inches,,
Chloe 2,$8.48 ,Books > Children's & Kids' Books > Children's Comic Books & Graphic Novels > General,Greg Tessier,1629918334,112,PapercutzCharmz,English,9.00 x 6.00 x 0.24 Inches (US),,
The Discovery of America,$4.98 ,Books > Children's & Kids' Books > Children's Comic Books & Graphic Novels > Historical,Geronimo Stilton,7071586,56,Papercutz,English,9.00 x 6.75 x 0.50 Inches,,
Donald and Mickey: The Persistence of Mickey,$11.33 ,Books > Children's Books > Children's Comic Books & Graphic Novels > General,"Heymans, Mau/Gagnor, Robertode Graaff, Kirsten",163140833X,124,Random House Distribution childrens,Multiple languages,6.00 x 8.75 x 0.25 Inches,,
The Truth about Stacey: Full-Color Edition (the Baby-Sitters Club Graphix #2),$7.55 ,"Books > Children's & Kids' Books > Children's Growing Up & Facts of Life Books > Diseases, Illnesses & Injuries > Best seller ranking: > # > 1424 >  > in > Books > # > 20 >  > in > Books > General",Ann M. Martin,5813899,144,Graphix,English,8.00 x 5.50 x 0.50 Inches,,4.3333
Zombie Kid Diaries 3,$6.84 ,Books > Literature & Fiction > Fiction > General,"Perry, Fred",5092578,128,Diamond Comic Distributors,English,8.00 x 5.50 x 0.25 Inches,,
Secret of the Haunted Cave,$4.36 ,"Books > Children's & Kids' Books > Mystery, Thriller & Suspense","Manning, Matthew K.Neely, Scott",6535897,76,Capstone Pr Inc,,6.00 x 8.75 x 0.50 Inches,,
Pokemon Adventures 15: Ruby & Sapphire,$9.86 ,Books > Children's & Kids' Books > Children's Comic Books & Graphic Novels > General,Hidenori Kusaka,1535494,144,VIZ MediaVIZ Media - Children's,English,190.50 x 127.00 x 15.24 Millimeters,,
Supergirl,$5.99 ,Books > Children's & Kids' Books > Media Tie-Ins,"Wallace, Daniel",8029818,125,Scholastic Paperbacks,English,7.75 x 5.50 x 0.50 Inches,,
Dream Jumper 1,$8.70 ,Books > Children's & Kids' Books > Children's Action & Adventure Books,"Grunberg, Greg",5826049,201,Scholastic Paperbacks,English,9.00 x 6.00 x 0.50 Inches,,
The Good Neighbors 3,$10.15 ,Books > Children's & Kids' Books > Children's Comic Books & Graphic Novels > General,"Black, Holly",9855670,109,Scholastic,English,9.25 x 6.00 x 0.50 Inches,,
Tales from Year Zero,$15.58 ,Books > Children's & Kids' Books > Children's Comic Books & Graphic Novels > General,"Beacham, Travis",785153942,112,Random House Inc,English,10.50 x 7.00 x 0.25 Inches,,
Superhero Potty Time,$7.99 ,Books > Children's & Kids' Books > Growing Up & Facts of Life > Toilet Training,"Dicicco, Sue",5872011,12,Random House Childrens Books,English,7.50 x 7.50 x 0.50 Inches,,
The Real Man of Steel,$5.95 ,"Books > Children's & Kids' Books > Mystery, Thriller & Suspense","Sutton, Laurie S.",4291383,77,Capstone Pr Inc,English,8.75 x 5.75 x 0.25 Inches,,
Olympians 10,$6.49 ,"Books > Children's & Kids' Books > Children's Comic Books & Graphic Novels > Fairy Tales, Folklore, Legends & Mythology",George O'Connor,162672525X,80,First Second,English,254.00 x 190.50 x 0.50 Millimeters,,
Supergirl at Super Hero High,$10.91 ,Books > Children's & Kids' Books > Children's Comic Books & Graphic Novels > General,"Yee, Lisa",110194062X,234,Random House Childrens Books,English,8.75 x 6.00 x 1.00 Inches,,
Superman: Superman and the Mayhem of Metallo,$3.99 ,Books > Children's & Kids' Books > Children's Action & Adventure,"Hines-Stephens, SarahMada Design, Inc.",1885294,24,Harpercollins Childrens Books,English,8.00 x 8.00 x 0.25 Inches,,
Human Body Theater,$9.97 ,Books > Children's & Kids' Books > Children's Comic Books & Graphic Novels > General,Maris Wicks,6439292,240,First Second,English,8.53 x 5.96 x 16.38 Inches (US),,
Knuckles the Echidna Archives 5,$5.49 ,Books > Children's & Kids' Books > Children's Action & Adventure Books,Sonic Scribes,1936975963,160,Random House Inc,English,2.00 x 10.00 x 8.00 Inches,,
The Adventures of Tintin,$16.06 ,Books > Children's & Kids' Books > Children's Comic Books & Graphic Novels > General,Herg,6359448,192,"Little, Brown Books for Young Readers",English,,,
Disney Stitch! 2,$9.77 ,"Books > Children's & Kids' Books > Children's Science Fiction, Fantasy & Magic Books","Tsukirino, Yumi",7856756,171,Diamond Comic Distributors,,5.00 x 7.50 x 0.50 Inches,,
CatStronauts 2,$14.06 ,Books > Children's & Kids' Books > Children's Comic Books & Graphic Novels > General,Drew Brockington,6307489,184,"Little, Brown Books for Young Readers",English,,,
The Smurf Menace 22,$11.33 ,Books > Children's & Kids' Books > Children's Comic Books & Graphic Novels > General,Peyo,9916235,64,Papercutz,,9.16 x 6.70 x 0.43 Inches (US),,
The Great Pet Escape,$7.48 ,Books > Children's & Kids' Books > Children's Action & Adventure,"Jamieson, Victoria",162779106X,63,Henry Holt &amp; Co,,6.00 x 9.00 x 0.50 Inches,,
A Lucky Luke Adventure 1: Billy the Kid,$8.04 ,Books > Children's & Kids' Books > Children's Comic Books & Graphic Novels > General,"MorrisSpear, LukeGoscinny, Rene",5460119,46,Natl Book Network,English,8.50 x 11.25 x 0.25 Inches,,
Disney Vampirina: The Sleepover Cinestory Comic,$6.99 ,Books > Children's Books > Children's Comic Books & Graphic Novels > General,Disney,1772755591,64,Joe Books LTD,English,,,
My Little Pony 5: A Canterlot Wedding,$7.99 ,"Books > Children's Books > Science Fiction, Fantasy & Magic","Eisinger, JustinSimon, AlonzoMorrow, Cindy",1404878,135,Random House Distribution childrens,,5.00 x 7.00 x 0.50 Inches,,
Rust 4,$19.69 ,Books > Children's & Kids' Books > Children's Comic Books & Graphic Novels > Fantasy,Royden Lepp,1608869563,192,Archaia,English,228.60 x 6.00 x 0.75 Millimeters,,
Pokemon Adventures 18: Ruby & Sapphire,$5.90 ,Books > Children's & Kids' Books > Children's Comic Books & Graphic Novels > General,Hidenori Kusaka,1535520,192,VIZ MediaVIZ Media - Children's,Japanese,190.50 x 127.00 x 20.32 Millimeters,,
Dork Diaries,$9.75 ,Books > Children's & Kids' Books > Children's Comic Books & Graphic Novels > General,Rachel Rene Russell,1442370238,320,Simon &amp; Schuster Audio,English,5.88 x 5.12 x 20.32 Inches (US),,
The Graveyard Book 1,$9.18 ,"Books > Children's & Kids' Books > Children's Science Fiction, Fantasy & Magic Books","Gaiman, Neil",2194820,188,Harpercollins Childrens Books,English,8.25 x 6.00 x 0.50 Inches,,
Teen Titans Go! 1: Bring It on,$11.86 ,Books > Comic Books & Graphic Novels > Superheroes,"Norton, MikeNauck, ToddTorres, J.",1264687,,Dc Comics,,6.75 x 10.00 x 0.25 Inches,,
